0.003811763501716289,-0.0006071702220955802,0.01145646964365901,0.005519748975391891,-1.6098286117899166e-05,-0.0001
0.004944743128078627,0.0013528134917549168,0.009836235401424458,0.005849062153739088,4.130076549730342e-05,-0.0002
-0.0025924704749199206,-7.584315833957599e-05,0.014937202628264607,-0.012354748503081575,0.00014986955811043033,0.0001
-0.003969119252786064,0.0011417810268559577,0.016432399333350767,-0.007360897316124272,-2.2996757056595986e-05,0.0002
-0.004942218654537202,-0.0007304655110108261,0.013145947490282622,0.003905556620399918,-6.709582191877789e-05,0.0003
0.0031414113399603977,0.0006664249500603113,0.01352139667239087,0.007455123971996897,-5.5921301399909e-05,-0.0003
-0.006423815864349205,-0.00012140930555843083,0.011478893290769066,0.009525032485022077,-0.00025210444455012144,0.0006
-0.009603889463200703,0.000405142349429787,0.010127334149144036,-0.0006506665361458151,-0.00018605639836139415,0.0005
-0.009561110559656163,-0.00027558995233236533,0.009676385298149785,-0.002617243222479464,-0.00021455459448551994,0.0004
0.010030320833305854,0.0015173803905879587,0.007176071710325881,-0.005283708113275139,0.0001101657414896119,-0.0004
0.007770025157928467,0.0022241309165954588,0.017129765510559083,0.0015962762832641602,0.00011203826904296874,-0.0008
-0.009490625,0.001003125,0.012968750000000001,0.010062499999999999,-0.0005803125,0.001
0.0072943115234374994,0.00225244140625,0.015864013671875,0.004419921875,0.00014595458984374997,-0.0009
-0.011349999999999999,0.00010000000000000005,0.018250000000000002,0.0155,-0.0005600000000000001,0.0016
0.008480762193971425,0.0021025420347504445,0.004915000107669597,0.007257882765815409,0.00023208154008357913,-0.0006
-0.008228557379526541,-0.00043970616538592825,0.015750162331174294,0.007461076064773578,-0.00024037083944445726,0.0007
0.007014899079542848,0.0004657053472416203,0.014084813744979042,-0.003405776699726656,0.00018412540145015886,-0.0005
-0.0073999999999999995,0.0044,0.017750000000000002,0.008,-0.000485,0.0013
-0.007226176083087921,0.001764456421136856,0.012619703531265257,0.007100582808256149,-0.00038398636996746064,0.0008
0.00776556771993637,0.000566500997543335,0.012875666677951814,-0.01336652398109436,0.0003343974304199219,-0.0007
-0.007578250217437743,0.002601682996749878,0.017807228565216063,0.004779739856719971,-0.00039488142013549804,0.0009
0.0122,0.0026,0.017,0.004,0.00047,-0.0016
-0.0132625,0.0020375000000000002,0.0158125,0.009999999999999998,-0.000464375,0.0012
-0.01263125,0.001375,0.01675,0.0021875,-0.00043187499999999997,0.0014
0.008387499999999999,0.00214375,0.0123125,-0.0045000000000000005,0.000364375,-0.0011
0.00828515625,0.00110859375,0.013046875,-0.004375,0.000308359375,-0.001
0.006725,-0.0026249999999999997,0.026500000000000003,-0.005,0.00038500000000000003,-0.0013
-0.008876562499999999,0.001640625,0.014171875,0.0191796875,-0.000616640625,0.0011
0.0093,0.0012000000000000001,0.016,0.005,0.000415,-0.0012
-0.00935,0.0046,0.024,-0.0019999999999999996,-0.00039,0.0015
0.011,0.0064,0.004,0.005,0.00034,-0.0017
0.0065,0.005,0.027,-0.015,0.00073,-0.0019
0.0078,0.0082,0.009,-0.007,0.00055,-0.0021
0.012,0.0024,0.011,0.001,0.0003,-0.0015
